 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="  0.1000D+01" F=FEPOINT, I=  974 J= 1828
   0.9533667219E-01   0.6530723194E-01   0.6110619377E-04  -0.1249986279E-04   0.0000000000E+00   0.0000000000E+00   0.1274034035E-01  -0.5875454348E-02   0.2059465801E-02  -0.6113389935E-02
   0.8600141745E-01   0.6466599444E-01   0.6034864923E-04  -0.1568455528E-04   0.0000000000E+00   0.0000000000E+00   0.9126673226E-02  -0.1335236126E-02   0.2337431130E-02  -0.4758662792E-02
   0.9254644950E-01   0.5618236797E-01   0.6498539637E-04  -0.1270483283E-04   0.0000000000E+00   0.0000000000E+00   0.5776400846E-02  -0.3711857597E-02   0.6193629748E-03  -0.2977748455E-02
   0.9815426634E-01   0.1950347533E-01   0.7573974176E-04  -0.5557067448E-05   0.0000000000E+00   0.0000000000E+00  -0.1988397300E-02  -0.2570467434E-01  -0.8307921493E-02   0.3823816791E-02
   0.1000770008E+00   0.0000000000E+00   0.7699981038E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.8243834540E-03  -0.3170074923E-01  -0.9757539806E-02   0.2643411858E-03
   0.1209117952E+00   0.0000000000E+00   0.7846520743E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.1575857174E-02  -0.1162655916E-01  -0.3960724899E-02  -0.4358941401E-03
   0.9959518561E-01   0.9798932073E-02   0.7671511051E-04  -0.2782607338E-05   0.0000000000E+00   0.0000000000E+00  -0.7790080668E-05  -0.3056737566E-01  -0.9172549722E-02   0.1822745950E-02
   0.1104946621E+00   0.0000000000E+00   0.7799607314E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.1393950815E-02  -0.2046147373E-01  -0.6556627362E-02  -0.6869201635E-04
   0.1095335153E+00   0.9752725511E-02   0.7758730461E-04  -0.1790668802E-05   0.0000000000E+00   0.0000000000E+00  -0.1960904180E-02  -0.1905587918E-01  -0.6305035008E-02   0.1034710726E-02
   0.1555789175E+00   0.2161703224E+00   0.4304054552E-04  -0.2484359124E-04   0.0000000000E+00   0.0000000000E+00   0.3328706027E-01  -0.7129581063E-03   0.9772230648E-02   0.9701652658E-03
   0.1750412585E+00   0.2161567882E+00   0.4899549476E-04  -0.2210578993E-04   0.0000000000E+00   0.0000000000E+00   0.3332953856E-01  -0.5880523323E-03   0.9822445867E-02   0.2916483027E-03
   0.1653100884E+00   0.2161636141E+00   0.4601844664E-04  -0.2341591283E-04   0.0000000000E+00   0.0000000000E+00   0.3337421893E-01  -0.6211136073E-03   0.9825931596E-02   0.6212535577E-03
   0.1701792783E+00   0.2246190100E+00   0.4646229471E-04  -0.2389297313E-04   0.0000000000E+00   0.0000000000E+00   0.3381586425E-01  -0.4198002164E-03   0.1001881921E-01   0.3887276821E-03
   0.1604480739E+00   0.2246257750E+00   0.4345094744E-04  -0.2526400647E-04   0.0000000000E+00   0.0000000000E+00   0.3380509210E-01  -0.4412454434E-03   0.1000915400E-01   0.6803085177E-03
   0.1752214218E-01   0.2244881219E+00   0.4070681998E-05  -0.4811806397E-04   0.0000000000E+00   0.0000000000E+00   0.2610940072E-01   0.7707619767E-03   0.8064048810E-02   0.1114612383E-02
   0.0000000000E+00   0.2312007704E+00   0.0000000000E+00  -0.4923258745E-04   0.0000000000E+00   0.0000000000E+00   0.2443717374E-01   0.4826810924E-03   0.7475956451E-02   0.3773079896E-04
   0.0000000000E+00   0.2124525104E+00   0.0000000000E+00  -0.4749555607E-04   0.0000000000E+00   0.0000000000E+00   0.2823120020E-01   0.1744184040E-02   0.8992615272E-02   0.4057329619E-04
   0.8761012257E-02   0.2278443096E+00   0.1976526928E-05  -0.4880438479E-04   0.0000000000E+00   0.0000000000E+00   0.2524618610E-01   0.6811739747E-03   0.7778208023E-02   0.5609264592E-03
   0.0000000000E+00   0.2218266376E+00   0.0000000000E+00  -0.4837440351E-04   0.0000000000E+00   0.0000000000E+00   0.2621074637E-01   0.1038816521E-02   0.8174868869E-02   0.2543367344E-06
   0.8761149246E-02   0.2184701922E+00   0.2113515525E-05  -0.4793080598E-04   0.0000000000E+00   0.0000000000E+00   0.2719034431E-01   0.1310046260E-02   0.8550117170E-02   0.5701538101E-03
   0.0000000000E+00   0.1187116605E+00   0.0000000000E+00  -0.3833847964E-04   0.0000000000E+00   0.0000000000E+00   0.5874333009E-01   0.8504196634E-02   0.2017425802E-01   0.6538169777E-03
   0.0000000000E+00   0.9996612521E-01   0.0000000000E+00  -0.3387579001E-04   0.0000000000E+00   0.0000000000E+00   0.8909121681E-01   0.1383536239E-02   0.2714242591E-01  -0.8209519559E-03
   0.0000000000E+00   0.1093384057E+00   0.0000000000E+00  -0.3659433498E-04   0.0000000000E+00   0.0000000000E+00   0.7230917267E-01   0.5500736542E-02   0.2334297276E-01   0.7319867509E-04
   0.9809555011E-02   0.9948470628E-01   0.7840331496E-05  -0.3376422315E-04   0.0000000000E+00   0.0000000000E+00   0.8646401004E-01   0.3406912686E-03   0.2604141039E-01  -0.6687496749E-02
   0.9760748897E-02   0.1083780819E+00   0.6232716794E-05  -0.3618110745E-04   0.0000000000E+00   0.0000000000E+00   0.6964068159E-01   0.6603248414E-02   0.2287317900E-01  -0.5216206871E-02
   0.1824475125E-01   0.1245338606E+00   0.8402853333E-05  -0.3829738413E-04   0.0000000000E+00   0.0000000000E+00   0.5279483146E-01   0.8538172397E-02   0.1839990116E-01  -0.4390679191E-03
   0.9122624951E-02   0.1216225303E+00   0.4450750907E-05  -0.3855167073E-04   0.0000000000E+00   0.0000000000E+00   0.5559549928E-01   0.7771144699E-02   0.1900999319E-01   0.3281201398E-04
   0.1888363735E-01   0.1112892023E+00   0.1094785499E-04  -0.3613570159E-04   0.0000000000E+00   0.0000000000E+00   0.6444128554E-01   0.6947187582E-02   0.2141654194E-01  -0.5938880849E-02
   0.5561718604E-01   0.1017732779E+00   0.3206613899E-04  -0.2810307393E-04   0.0000000000E+00   0.0000000000E+00   0.4366183808E-01   0.4253888623E-02   0.1437471801E-01  -0.8687660365E-02
   0.5560109306E-01   0.8312023932E-01   0.4406936447E-04  -0.2672017817E-04   0.0000000000E+00   0.0000000000E+00   0.3188638804E-01   0.1326888050E-01   0.1354658056E-01  -0.2022228967E-01
   0.4695798308E-01   0.9706505208E-01   0.3125368051E-04  -0.2961782352E-04   0.0000000000E+00   0.0000000000E+00   0.4862245381E-01   0.6863715071E-02   0.1664585067E-01  -0.1503601111E-01
   0.4717717297E-01   0.8816340737E-01   0.3749857240E-04  -0.2872022926E-04   0.0000000000E+00   0.0000000000E+00   0.4619355127E-01   0.1293172317E-01   0.1773758233E-01  -0.2280278432E-01
   0.5560839458E-01   0.9244705277E-01   0.3732277841E-04  -0.2711722558E-04   0.0000000000E+00   0.0000000000E+00   0.3750535755E-01   0.7556024739E-02   0.1351841469E-01  -0.1445199272E-01
   0.3652403178E-01   0.2153701429E+00   0.9093877415E-05  -0.4557309230E-04   0.0000000000E+00   0.0000000000E+00   0.2849260504E-01   0.1002967355E-02   0.8848671718E-02   0.2541359599E-02
   0.5762500628E-01   0.2158424951E+00   0.1456158281E-04  -0.4265188576E-04   0.0000000000E+00   0.0000000000E+00   0.2947077605E-01   0.4422161335E-03   0.8973897655E-02   0.3299530731E-02
